sucursal_id,action,timestamp_lvt,details
6,Recibida 'tarea a',12860,Evento T_E=12901
6,Checkpoint Creado,12860,
6,Procesada 'tarea a',12901,
6,Procesada 'tarea b' (Interna),12905,Duración: 4
6,Recibida 'tarea a',12905,Evento T_E=12954
6,Checkpoint Creado,12905,
6,Procesada 'tarea a',12954,
6,Procesada 'tarea b' (Interna),12958,Duración: 4
6,Recibida 'tarea a',12958,Evento T_E=12967
6,Checkpoint Creado,12958,
6,Procesada 'tarea a',12967,
6,Procesada 'tarea b' (Interna),12970,Duración: 3
6,Recibida 'tarea a',12970,Evento T_E=13016
6,Checkpoint Creado,12970,
6,Procesada 'tarea a',13016,
6,Procesada 'tarea b' (Interna),13019,Duración: 3
6,Recibida 'tarea a',13019,Evento T_E=13034
6,Checkpoint Creado,13019,
6,Procesada 'tarea a',13034,
6,Procesada 'tarea b' (Interna),13038,Duración: 4
6,Recibida 'tarea a',13038,Evento T_E=13041
6,Checkpoint Creado,13038,
6,Procesada 'tarea a',13041,
6,Procesada 'tarea b' (Interna),13046,Duración: 5
6,Recibida 'tarea a',13046,Evento T_E=13106
6,Checkpoint Creado,13046,
6,Procesada 'tarea a',13106,
6,Procesada 'tarea b' (Interna),13111,Duración: 5
6,Recibida 'tarea a',13111,Evento T_E=13284
6,Checkpoint Creado,13111,
6,Procesada 'tarea a',13284,
6,Procesada 'tarea b' (Interna),13288,Duración: 4
6,Recibida 'tarea a',13288,Evento T_E=13305
6,Checkpoint Creado,13288,
6,Procesada 'tarea a',13305,
6,Procesada 'tarea b' (Interna),13306,Duración: 1
6,Recibida 'tarea a',13306,Evento T_E=13328
6,Checkpoint Creado,13306,
6,Procesada 'tarea a',13328,
6,Procesada 'tarea b' (Interna),13332,Duración: 4
6,Recibida 'tarea a',13332,Evento T_E=13359
6,Checkpoint Creado,13332,
6,Procesada 'tarea a',13359,
6,Procesada 'tarea b' (Interna),13364,Duración: 5
6,Recibida 'tarea a',13364,Evento T_E=13378
6,Checkpoint Creado,13364,
6,Procesada 'tarea a',13378,
6,Procesada 'tarea b' (Interna),13379,Duración: 1
6,Recibida 'tarea a',13379,Evento T_E=13442
6,Checkpoint Creado,13379,
6,Procesada 'tarea a',13442,
6,Procesada 'tarea b' (Interna),13446,Duración: 4
6,Recibida 'tarea a',13446,Evento T_E=13459
6,Checkpoint Creado,13446,
6,Procesada 'tarea a',13459,
6,Procesada 'tarea b' (Interna),13464,Duración: 5
6,Recibida 'tarea a',13464,Evento T_E=13490
6,Checkpoint Creado,13464,
6,Procesada 'tarea a',13490,
6,Procesada 'tarea b' (Interna),13494,Duración: 4
6,Recibida 'tarea a',13494,Evento T_E=13537
6,Checkpoint Creado,13494,
6,Procesada 'tarea a',13537,
6,Procesada 'tarea b' (Interna),13541,Duración: 4
6,Recibida 'tarea a',13541,Evento T_E=13559
6,Checkpoint Creado,13541,
6,Procesada 'tarea a',13559,
6,Procesada 'tarea b' (Interna),13564,Duración: 5
6,Recibida 'tarea a',13564,Evento T_E=13566
6,Checkpoint Creado,13564,
6,Procesada 'tarea a',13566,
6,Procesada 'tarea b' (Interna),13569,Duración: 3
6,Recibida 'tarea a',13569,Evento T_E=13594
6,Checkpoint Creado,13569,
6,Procesada 'tarea a',13594,
6,Procesada 'tarea b' (Interna),13596,Duración: 2
6,Recibida 'tarea a',13596,Evento T_E=13609
6,Checkpoint Creado,13596,
6,Procesada 'tarea a',13609,
6,Procesada 'tarea b' (Interna),13611,Duración: 2
6,Recibida 'tarea a',13611,Evento T_E=13709
6,Checkpoint Creado,13611,
6,Procesada 'tarea a',13709,
6,Procesada 'tarea b' (Interna),13713,Duración: 4
6,Recibida 'tarea a',13713,Evento T_E=13870
6,Checkpoint Creado,13713,
6,Procesada 'tarea a',13870,
6,Procesada 'tarea b' (Interna),13871,Duración: 1
6,Recibida 'tarea a',13871,Evento T_E=13921
6,Checkpoint Creado,13871,
6,Procesada 'tarea a',13921,
6,Procesada 'tarea b' (Interna),13926,Duración: 5
6,Recibida 'tarea a',13926,Evento T_E=13977
6,Checkpoint Creado,13926,
6,Procesada 'tarea a',13977,
6,Procesada 'tarea b' (Interna),13981,Duración: 4
6,Recibida 'tarea a',13981,Evento T_E=14128
6,Checkpoint Creado,13981,
6,Procesada 'tarea a',14128,
6,Procesada 'tarea b' (Interna),14130,Duración: 2
6,Recibida 'tarea a',14130,Evento T_E=14157
6,Checkpoint Creado,14130,
6,Procesada 'tarea a',14157,
6,Procesada 'tarea b' (Interna),14160,Duración: 3
6,Recibida 'tarea a',14160,Evento T_E=14284
6,Checkpoint Creado,14160,
6,Procesada 'tarea a',14284,
6,Procesada 'tarea b' (Interna),14289,Duración: 5
6,Recibida 'tarea a',14289,Evento T_E=14345
6,Checkpoint Creado,14289,
6,Procesada 'tarea a',14345,
6,Procesada 'tarea b' (Interna),14346,Duración: 1
6,Recibida 'tarea a',14346,Evento T_E=14348
6,Checkpoint Creado,14346,
6,Procesada 'tarea a',14348,
6,Procesada 'tarea b' (Interna),14353,Duración: 5
6,Recibida 'tarea a',14353,Evento T_E=14401
6,Checkpoint Creado,14353,
6,Procesada 'tarea a',14401,
6,Procesada 'tarea b' (Interna),14402,Duración: 1
6,Recibida 'tarea a',14402,Evento T_E=14521
6,Checkpoint Creado,14402,
6,Procesada 'tarea a',14521,
6,Procesada 'tarea b' (Interna),14525,Duración: 4
6,Recibida 'tarea a',14525,Evento T_E=14538
6,Checkpoint Creado,14525,
6,Procesada 'tarea a',14538,
6,Procesada 'tarea b' (Interna),14539,Duración: 1
6,Recibida 'tarea a',14539,Evento T_E=14553
6,Checkpoint Creado,14539,
6,Procesada 'tarea a',14553,
6,Procesada 'tarea b' (Interna),14555,Duración: 2
6,Recibida 'tarea a',14555,Evento T_E=14568
6,Checkpoint Creado,14555,
6,Procesada 'tarea a',14568,
6,Procesada 'tarea b' (Interna),14572,Duración: 4
6,Recibida 'tarea a',14572,Evento T_E=14579
6,Checkpoint Creado,14572,
6,Procesada 'tarea a',14579,
6,Procesada 'tarea b' (Interna),14582,Duración: 3
6,Recibida 'tarea a',14582,Evento T_E=14602
6,Checkpoint Creado,14582,
6,Procesada 'tarea a',14602,
6,Procesada 'tarea b' (Interna),14604,Duración: 2
6,Recibida 'tarea a',14604,Evento T_E=14660
6,Checkpoint Creado,14604,
6,Procesada 'tarea a',14660,
6,Procesada 'tarea b' (Interna),14663,Duración: 3
6,Recibida 'tarea a',14663,Evento T_E=14667
6,Checkpoint Creado,14663,
6,Procesada 'tarea a',14667,
6,Procesada 'tarea b' (Interna),14670,Duración: 3
6,Recibida 'tarea a',14670,Evento T_E=14678
6,Checkpoint Creado,14670,
6,Procesada 'tarea a',14678,
6,Procesada 'tarea b' (Interna),14683,Duración: 5
6,Recibida 'tarea a',14683,Evento T_E=14744
6,Checkpoint Creado,14683,
6,Procesada 'tarea a',14744,
6,Procesada 'tarea b' (Interna),14748,Duración: 4
6,Recibida 'tarea a',14748,Evento T_E=14754
6,Checkpoint Creado,14748,
6,Procesada 'tarea a',14754,
6,Procesada 'tarea b' (Interna),14757,Duración: 3
6,Recibida 'tarea a',14757,Evento T_E=14823
6,Checkpoint Creado,14757,
6,Procesada 'tarea a',14823,
6,Procesada 'tarea b' (Interna),14828,Duración: 5
6,Recibida 'tarea a',14828,Evento T_E=15038
6,Checkpoint Creado,14828,
6,Procesada 'tarea a',15038,
6,Procesada 'tarea b' (Interna),15039,Duración: 1
6,Recibida 'tarea a',15039,Evento T_E=15052
6,Checkpoint Creado,15039,
6,Procesada 'tarea a',15052,
6,Procesada 'tarea b' (Interna),15054,Duración: 2
6,Recibida 'tarea a',15054,Evento T_E=15119
6,Checkpoint Creado,15054,
6,Procesada 'tarea a',15119,
6,Procesada 'tarea b' (Interna),15120,Duración: 1
6,Recibida 'tarea a',15120,Evento T_E=15134
6,Checkpoint Creado,15120,
6,Procesada 'tarea a',15134,
6,Procesada 'tarea b' (Interna),15137,Duración: 3
6,Recibida 'tarea a',15137,Evento T_E=15198
6,Checkpoint Creado,15137,
6,Procesada 'tarea a',15198,
6,Procesada 'tarea b' (Interna),15199,Duración: 1
6,Recibida 'tarea a',15199,Evento T_E=15249
6,Checkpoint Creado,15199,
6,Procesada 'tarea a',15249,
6,Procesada 'tarea b' (Interna),15251,Duración: 2
6,Recibida 'tarea a',15251,Evento T_E=15281
6,Checkpoint Creado,15251,
6,Procesada 'tarea a',15281,
6,Procesada 'tarea b' (Interna),15285,Duración: 4
6,Recibida 'tarea a',15285,Evento T_E=15285
6,Checkpoint Creado,15285,
6,Procesada 'tarea a',15285,
6,Procesada 'tarea b' (Interna),15289,Duración: 4
6,Recibida 'tarea a',15289,Evento T_E=15332
6,Checkpoint Creado,15289,
6,Procesada 'tarea a',15332,
6,Procesada 'tarea b' (Interna),15336,Duración: 4
6,Recibida 'tarea a',15336,Evento T_E=15361
6,Checkpoint Creado,15336,
6,Procesada 'tarea a',15361,
6,Procesada 'tarea b' (Interna),15362,Duración: 1
6,Recibida 'tarea a',15362,Evento T_E=15375
6,Checkpoint Creado,15362,
6,Procesada 'tarea a',15375,
6,Procesada 'tarea b' (Interna),15380,Duración: 5
6,Recibida 'tarea a',15380,Evento T_E=15405
6,Checkpoint Creado,15380,
6,Procesada 'tarea a',15405,
6,Procesada 'tarea b' (Interna),15406,Duración: 1
6,Recibida 'tarea a',15406,Evento T_E=15508
6,Checkpoint Creado,15406,
6,Procesada 'tarea a',15508,
6,Procesada 'tarea b' (Interna),15512,Duración: 4
6,Recibida 'tarea a',15512,Evento T_E=15582
6,Checkpoint Creado,15512,
6,Procesada 'tarea a',15582,
6,Procesada 'tarea b' (Interna),15583,Duración: 1
6,Recibida 'tarea a',15583,Evento T_E=15615
6,Checkpoint Creado,15583,
6,Procesada 'tarea a',15615,
6,Procesada 'tarea b' (Interna),15616,Duración: 1
6,Recibida 'tarea a',15616,Evento T_E=15703
6,Checkpoint Creado,15616,
6,Procesada 'tarea a',15703,
6,Procesada 'tarea b' (Interna),15707,Duración: 4
6,Recibida 'tarea a',15707,Evento T_E=15767
6,Checkpoint Creado,15707,
6,Procesada 'tarea a',15767,
6,Procesada 'tarea b' (Interna),15768,Duración: 1
6,Recibida 'tarea a',15768,Evento T_E=15841
6,Checkpoint Creado,15768,
6,Procesada 'tarea a',15841,
6,Procesada 'tarea b' (Interna),15845,Duración: 4
6,Recibida 'tarea a',15845,Evento T_E=15846
6,Checkpoint Creado,15845,
6,Procesada 'tarea a',15846,
6,Procesada 'tarea b' (Interna),15850,Duración: 4
6,Recibida 'tarea a',15850,Evento T_E=15864
6,Checkpoint Creado,15850,
6,Procesada 'tarea a',15864,
6,Procesada 'tarea b' (Interna),15867,Duración: 3
6,Recibida 'tarea a',15867,Evento T_E=15901
6,Checkpoint Creado,15867,
6,Procesada 'tarea a',15901,
6,Procesada 'tarea b' (Interna),15903,Duración: 2
6,Recibida 'tarea a',15903,Evento T_E=15907
6,Checkpoint Creado,15903,
6,Procesada 'tarea a',15907,
6,Procesada 'tarea b' (Interna),15912,Duración: 5
6,Recibida 'tarea a',15912,Evento T_E=15913
6,Checkpoint Creado,15912,
6,Procesada 'tarea a',15913,
6,Procesada 'tarea b' (Interna),15918,Duración: 5
6,Recibida 'tarea a',15918,Evento T_E=15973
6,Checkpoint Creado,15918,
6,Procesada 'tarea a',15973,
6,Procesada 'tarea b' (Interna),15977,Duración: 4
6,Recibida 'tarea a',15977,Evento T_E=15982
6,Checkpoint Creado,15977,
6,Procesada 'tarea a',15982,
6,Procesada 'tarea b' (Interna),15985,Duración: 3
6,Recibida 'tarea a',15985,Evento T_E=16040
6,Checkpoint Creado,15985,
6,Procesada 'tarea a',16040,
6,Procesada 'tarea b' (Interna),16044,Duración: 4
6,Recibida 'tarea a',16044,Evento T_E=16131
6,Checkpoint Creado,16044,
6,Procesada 'tarea a',16131,
6,Procesada 'tarea b' (Interna),16134,Duración: 3
6,Recibida 'tarea a',16134,Evento T_E=16157
6,Checkpoint Creado,16134,
6,Procesada 'tarea a',16157,
6,Procesada 'tarea b' (Interna),16160,Duración: 3
6,Recibida 'tarea a',16160,Evento T_E=16195
6,Checkpoint Creado,16160,
6,Procesada 'tarea a',16195,
6,Procesada 'tarea b' (Interna),16196,Duración: 1
6,Recibida 'tarea a',16196,Evento T_E=16241
6,Checkpoint Creado,16196,
6,Procesada 'tarea a',16241,
6,Procesada 'tarea b' (Interna),16245,Duración: 4
6,Recibida 'tarea a',16245,Evento T_E=16256
6,Checkpoint Creado,16245,
6,Procesada 'tarea a',16256,
6,Procesada 'tarea b' (Interna),16257,Duración: 1
6,Recibida 'tarea a',16257,Evento T_E=16297
6,Checkpoint Creado,16257,
6,Procesada 'tarea a',16297,
6,Procesada 'tarea b' (Interna),16298,Duración: 1
6,Recibida 'tarea a',16298,Evento T_E=16304
6,Checkpoint Creado,16298,
6,Procesada 'tarea a',16304,
6,Procesada 'tarea b' (Interna),16308,Duración: 4
6,Recibida 'tarea a',16308,Evento T_E=16344
6,Checkpoint Creado,16308,
6,Procesada 'tarea a',16344,
6,Procesada 'tarea b' (Interna),16348,Duración: 4
6,Recibida 'tarea a',16348,Evento T_E=16394
6,Checkpoint Creado,16348,
6,Procesada 'tarea a',16394,
6,Procesada 'tarea b' (Interna),16396,Duración: 2
6,Recibida 'tarea a',16396,Evento T_E=16453
6,Checkpoint Creado,16396,
6,Procesada 'tarea a',16453,
6,Procesada 'tarea b' (Interna),16457,Duración: 4
6,Recibida 'tarea a',16457,Evento T_E=16476
6,Checkpoint Creado,16457,
6,Procesada 'tarea a',16476,
6,Procesada 'tarea b' (Interna),16477,Duración: 1
6,Recibida 'tarea a',16477,Evento T_E=16531
6,Checkpoint Creado,16477,
6,Procesada 'tarea a',16531,
6,Procesada 'tarea b' (Interna),16535,Duración: 4
6,Recibida 'tarea a',16535,Evento T_E=16631
6,Checkpoint Creado,16535,
6,Procesada 'tarea a',16631,
6,Procesada 'tarea b' (Interna),16633,Duración: 2
6,Recibida 'tarea a',16633,Evento T_E=16639
6,Checkpoint Creado,16633,
6,Procesada 'tarea a',16639,
6,Procesada 'tarea b' (Interna),16642,Duración: 3
6,Recibida 'tarea a',16642,Evento T_E=16732
6,Checkpoint Creado,16642,
6,Procesada 'tarea a',16732,
6,Procesada 'tarea b' (Interna),16736,Duración: 4
6,Recibida 'tarea a',16736,Evento T_E=16768
6,Checkpoint Creado,16736,
6,Procesada 'tarea a',16768,
6,Procesada 'tarea b' (Interna),16772,Duración: 4
6,Recibida 'tarea a',16772,Evento T_E=16782
6,Checkpoint Creado,16772,
6,Procesada 'tarea a',16782,
6,Procesada 'tarea b' (Interna),16784,Duración: 2
6,Recibida 'tarea a',16784,Evento T_E=16806
6,Checkpoint Creado,16784,
6,Procesada 'tarea a',16806,
6,Procesada 'tarea b' (Interna),16810,Duración: 4
6,Recibida 'tarea a',16810,Evento T_E=16814
6,Checkpoint Creado,16810,
6,Procesada 'tarea a',16814,
6,Procesada 'tarea b' (Interna),16816,Duración: 2
6,Recibida 'tarea a',16816,Evento T_E=16869
6,Checkpoint Creado,16816,
6,Procesada 'tarea a',16869,
6,Procesada 'tarea b' (Interna),16872,Duración: 3
6,Recibida 'tarea a',16872,Evento T_E=16900
6,Checkpoint Creado,16872,
6,Procesada 'tarea a',16900,
6,Procesada 'tarea b' (Interna),16904,Duración: 4
6,Recibida 'tarea a',16904,Evento T_E=16906
6,Checkpoint Creado,16904,
6,Procesada 'tarea a',16906,
6,Procesada 'tarea b' (Interna),16909,Duración: 3
6,Recibida 'tarea a',16909,Evento T_E=16908
6,Rollback Iniciado,16909,T_E=16908 < LVT=16909
6,Rollback: Checkpoint Restaurado,16904,Restaurado a T=16904
6,Rollback: Checkpoint Creado,16904,
6,Rollback: Reprocesada 'tarea a',16906,
6,Rollback: Reprocesada 'tarea b',16909,Duración: 3
6,Rollback: Checkpoint Creado,16909,
6,Rollback: Reprocesada 'tarea a',16909,
6,Rollback: Reprocesada 'tarea b',16913,Duración: 4
6,Rollback Terminado,16913,
6,Recibida 'tarea a',16913,Evento T_E=16928
6,Checkpoint Creado,16913,
6,Procesada 'tarea a',16928,
6,Procesada 'tarea b' (Interna),16933,Duración: 5
6,Recibida 'tarea a',16933,Evento T_E=16942
6,Checkpoint Creado,16933,
6,Procesada 'tarea a',16942,
6,Procesada 'tarea b' (Interna),16945,Duración: 3
6,Recibida 'tarea a',16945,Evento T_E=16969
6,Checkpoint Creado,16945,
6,Procesada 'tarea a',16969,
6,Procesada 'tarea b' (Interna),16972,Duración: 3
6,Recibida 'tarea a',16972,Evento T_E=16986
6,Checkpoint Creado,16972,
6,Procesada 'tarea a',16986,
6,Procesada 'tarea b' (Interna),16991,Duración: 5
6,Recibida 'tarea a',16991,Evento T_E=17072
6,Checkpoint Creado,16991,
6,Procesada 'tarea a',17072,
6,Procesada 'tarea b' (Interna),17074,Duración: 2
6,Recibida 'tarea a',17074,Evento T_E=17107
6,Checkpoint Creado,17074,
6,Procesada 'tarea a',17107,
6,Procesada 'tarea b' (Interna),17110,Duración: 3
6,Recibida 'tarea a',17110,Evento T_E=17141
6,Checkpoint Creado,17110,
6,Procesada 'tarea a',17141,
6,Procesada 'tarea b' (Interna),17145,Duración: 4
6,Recibida 'tarea a',17145,Evento T_E=17152
6,Checkpoint Creado,17145,
6,Procesada 'tarea a',17152,
6,Procesada 'tarea b' (Interna),17156,Duración: 4
6,Recibida 'tarea a',17156,Evento T_E=17230
6,Checkpoint Creado,17156,
6,Procesada 'tarea a',17230,
6,Procesada 'tarea b' (Interna),17233,Duración: 3
6,Recibida 'tarea a',17233,Evento T_E=17253
6,Checkpoint Creado,17233,
6,Procesada 'tarea a',17253,
6,Procesada 'tarea b' (Interna),17258,Duración: 5
6,Recibida 'tarea a',17258,Evento T_E=17264
6,Checkpoint Creado,17258,
6,Procesada 'tarea a',17264,
6,Procesada 'tarea b' (Interna),17266,Duración: 2
6,Recibida 'tarea a',17266,Evento T_E=17269
6,Checkpoint Creado,17266,
6,Procesada 'tarea a',17269,
6,Procesada 'tarea b' (Interna),17270,Duración: 1
6,Recibida 'tarea a',17270,Evento T_E=17310
6,Checkpoint Creado,17270,
6,Procesada 'tarea a',17310,
6,Procesada 'tarea b' (Interna),17315,Duración: 5
6,Recibida 'tarea a',17315,Evento T_E=17366
6,Checkpoint Creado,17315,
6,Procesada 'tarea a',17366,
6,Procesada 'tarea b' (Interna),17367,Duración: 1
6,Recibida 'tarea a',17367,Evento T_E=17383
6,Checkpoint Creado,17367,
6,Procesada 'tarea a',17383,
6,Procesada 'tarea b' (Interna),17386,Duración: 3
6,Recibida 'tarea a',17386,Evento T_E=17426
6,Checkpoint Creado,17386,
6,Procesada 'tarea a',17426,
6,Procesada 'tarea b' (Interna),17427,Duración: 1
6,Recibida 'tarea a',17427,Evento T_E=17441
6,Checkpoint Creado,17427,
6,Procesada 'tarea a',17441,
6,Procesada 'tarea b' (Interna),17445,Duración: 4
6,Recibida 'tarea a',17445,Evento T_E=17455
6,Checkpoint Creado,17445,
6,Procesada 'tarea a',17455,
6,Procesada 'tarea b' (Interna),17458,Duración: 3
6,Recibida 'tarea a',17458,Evento T_E=17737
6,Checkpoint Creado,17458,
6,Procesada 'tarea a',17737,
6,Procesada 'tarea b' (Interna),17738,Duración: 1
6,Recibida 'tarea a',17738,Evento T_E=17779
6,Checkpoint Creado,17738,
6,Procesada 'tarea a',17779,
6,Procesada 'tarea b' (Interna),17784,Duración: 5
6,Recibida 'tarea a',17784,Evento T_E=17867
6,Checkpoint Creado,17784,
6,Procesada 'tarea a',17867,
6,Procesada 'tarea b' (Interna),17868,Duración: 1
6,Recibida 'tarea a',17868,Evento T_E=17898
6,Checkpoint Creado,17868,
6,Procesada 'tarea a',17898,
6,Procesada 'tarea b' (Interna),17903,Duración: 5
6,Recibida 'tarea a',17903,Evento T_E=17940
6,Checkpoint Creado,17903,
6,Procesada 'tarea a',17940,
6,Procesada 'tarea b' (Interna),17944,Duración: 4
6,Recibida 'tarea a',17944,Evento T_E=17959
6,Checkpoint Creado,17944,
6,Procesada 'tarea a',17959,
6,Procesada 'tarea b' (Interna),17960,Duración: 1
6,Recibida 'tarea a',17960,Evento T_E=18007
6,Checkpoint Creado,17960,
6,Procesada 'tarea a',18007,
6,Procesada 'tarea b' (Interna),18008,Duración: 1
6,Recibida 'tarea a',18008,Evento T_E=18045
6,Checkpoint Creado,18008,
6,Procesada 'tarea a',18045,
6,Procesada 'tarea b' (Interna),18048,Duración: 3
6,Recibida 'tarea a',18048,Evento T_E=18052
6,Checkpoint Creado,18048,
6,Procesada 'tarea a',18052,
6,Procesada 'tarea b' (Interna),18057,Duración: 5
6,Recibida 'tarea a',18057,Evento T_E=18080
6,Checkpoint Creado,18057,
6,Procesada 'tarea a',18080,
6,Procesada 'tarea b' (Interna),18082,Duración: 2
6,Recibida 'tarea a',18082,Evento T_E=18172
6,Checkpoint Creado,18082,
6,Procesada 'tarea a',18172,
6,Procesada 'tarea b' (Interna),18176,Duración: 4
6,Recibida 'tarea a',18176,Evento T_E=18175
6,Rollback Iniciado,18176,T_E=18175 < LVT=18176
6,Rollback: Checkpoint Restaurado,18082,Restaurado a T=18082
6,Rollback: Checkpoint Creado,18082,
6,Rollback: Reprocesada 'tarea a',18172,
6,Rollback: Reprocesada 'tarea b',18176,Duración: 4
6,Rollback: Checkpoint Creado,18176,
6,Rollback: Reprocesada 'tarea a',18176,
6,Rollback: Reprocesada 'tarea b',18177,Duración: 1
6,Rollback Terminado,18177,
6,Recibida 'tarea a',18177,Evento T_E=18216
6,Checkpoint Creado,18177,
6,Procesada 'tarea a',18216,
6,Procesada 'tarea b' (Interna),18217,Duración: 1
6,Recibida 'tarea a',18217,Evento T_E=18265
6,Checkpoint Creado,18217,
6,Procesada 'tarea a',18265,
6,Procesada 'tarea b' (Interna),18268,Duración: 3
6,Recibida 'tarea a',18268,Evento T_E=18266
6,Rollback Iniciado,18268,T_E=18266 < LVT=18268
6,Rollback: Checkpoint Restaurado,18217,Restaurado a T=18217
6,Rollback: Checkpoint Creado,18217,
6,Rollback: Reprocesada 'tarea a',18265,
6,Rollback: Reprocesada 'tarea b',18268,Duración: 3
6,Rollback: Checkpoint Creado,18268,
6,Rollback: Reprocesada 'tarea a',18268,
6,Rollback: Reprocesada 'tarea b',18271,Duración: 3
6,Rollback Terminado,18271,
6,Recibida 'tarea a',18271,Evento T_E=18300
6,Checkpoint Creado,18271,
6,Procesada 'tarea a',18300,
6,Procesada 'tarea b' (Interna),18303,Duración: 3
6,Recibida 'tarea a',18303,Evento T_E=18335
6,Checkpoint Creado,18303,
6,Procesada 'tarea a',18335,
6,Procesada 'tarea b' (Interna),18339,Duración: 4
6,Recibida 'tarea a',18339,Evento T_E=18358
6,Checkpoint Creado,18339,
6,Procesada 'tarea a',18358,
6,Procesada 'tarea b' (Interna),18362,Duración: 4
6,Recibida 'tarea a',18362,Evento T_E=18367
6,Checkpoint Creado,18362,
6,Procesada 'tarea a',18367,
6,Procesada 'tarea b' (Interna),18370,Duración: 3
6,Recibida 'tarea a',18370,Evento T_E=18372
6,Checkpoint Creado,18370,
6,Procesada 'tarea a',18372,
6,Procesada 'tarea b' (Interna),18377,Duración: 5
6,Recibida 'tarea a',18377,Evento T_E=18382
6,Checkpoint Creado,18377,
6,Procesada 'tarea a',18382,
6,Procesada 'tarea b' (Interna),18387,Duración: 5
6,Recibida 'tarea a',18387,Evento T_E=18458
6,Checkpoint Creado,18387,
6,Procesada 'tarea a',18458,
6,Procesada 'tarea b' (Interna),18463,Duración: 5
6,Recibida 'tarea a',18463,Evento T_E=18538
6,Checkpoint Creado,18463,
6,Procesada 'tarea a',18538,
6,Procesada 'tarea b' (Interna),18543,Duración: 5
6,Recibida 'tarea a',18543,Evento T_E=18690
6,Checkpoint Creado,18543,
6,Procesada 'tarea a',18690,
6,Procesada 'tarea b' (Interna),18693,Duración: 3
6,Recibida 'tarea a',18693,Evento T_E=18734
6,Checkpoint Creado,18693,
6,Procesada 'tarea a',18734,
6,Procesada 'tarea b' (Interna),18736,Duración: 2
6,Recibida 'tarea a',18736,Evento T_E=18756
6,Checkpoint Creado,18736,
6,Procesada 'tarea a',18756,
6,Procesada 'tarea b' (Interna),18757,Duración: 1
6,Recibida 'tarea a',18757,Evento T_E=18791
6,Checkpoint Creado,18757,
6,Procesada 'tarea a',18791,
6,Procesada 'tarea b' (Interna),18792,Duración: 1
6,Recibida 'tarea a',18792,Evento T_E=18838
6,Checkpoint Creado,18792,
6,Procesada 'tarea a',18838,
6,Procesada 'tarea b' (Interna),18839,Duración: 1
6,Recibida 'tarea a',18839,Evento T_E=18875
6,Checkpoint Creado,18839,
6,Procesada 'tarea a',18875,
6,Procesada 'tarea b' (Interna),18880,Duración: 5
6,Recibida 'tarea a',18880,Evento T_E=18904
6,Checkpoint Creado,18880,
6,Procesada 'tarea a',18904,
6,Procesada 'tarea b' (Interna),18909,Duración: 5
6,Recibida 'tarea a',18909,Evento T_E=18962
6,Checkpoint Creado,18909,
6,Procesada 'tarea a',18962,
6,Procesada 'tarea b' (Interna),18966,Duración: 4
6,Recibida 'tarea a',18966,Evento T_E=18999
6,Checkpoint Creado,18966,
6,Procesada 'tarea a',18999,
6,Procesada 'tarea b' (Interna),19002,Duración: 3
6,Recibida 'tarea a',19002,Evento T_E=19048
6,Checkpoint Creado,19002,
6,Procesada 'tarea a',19048,
6,Procesada 'tarea b' (Interna),19052,Duración: 4
6,Recibida 'tarea a',19052,Evento T_E=19133
6,Checkpoint Creado,19052,
6,Procesada 'tarea a',19133,
6,Procesada 'tarea b' (Interna),19138,Duración: 5
6,Recibida 'tarea a',19138,Evento T_E=19250
6,Checkpoint Creado,19138,
6,Procesada 'tarea a',19250,
6,Procesada 'tarea b' (Interna),19253,Duración: 3
6,Recibida 'tarea a',19253,Evento T_E=19258
6,Checkpoint Creado,19253,
6,Procesada 'tarea a',19258,
6,Procesada 'tarea b' (Interna),19263,Duración: 5
6,Recibida 'tarea a',19263,Evento T_E=19302
6,Checkpoint Creado,19263,
6,Procesada 'tarea a',19302,
6,Procesada 'tarea b' (Interna),19303,Duración: 1
6,Recibida 'tarea a',19303,Evento T_E=19327
6,Checkpoint Creado,19303,
6,Procesada 'tarea a',19327,
6,Procesada 'tarea b' (Interna),19332,Duración: 5
6,Recibida 'tarea a',19332,Evento T_E=19330
6,Rollback Iniciado,19332,T_E=19330 < LVT=19332
6,Rollback: Checkpoint Restaurado,19303,Restaurado a T=19303
6,Rollback: Checkpoint Creado,19303,
6,Rollback: Reprocesada 'tarea a',19327,
6,Rollback: Reprocesada 'tarea b',19332,Duración: 5
6,Rollback: Checkpoint Creado,19332,
6,Rollback: Reprocesada 'tarea a',19332,
6,Rollback: Reprocesada 'tarea b',19337,Duración: 5
6,Rollback Terminado,19337,
6,Recibida 'tarea a',19337,Evento T_E=19332
6,Rollback Iniciado,19337,T_E=19332 < LVT=19337
6,Rollback: Checkpoint Restaurado,19303,Restaurado a T=19303
6,Rollback: Checkpoint Creado,19303,
6,Rollback: Reprocesada 'tarea a',19327,
6,Rollback: Reprocesada 'tarea b',19332,Duración: 5
6,Rollback: Checkpoint Creado,19332,
6,Rollback: Reprocesada 'tarea a',19332,
6,Rollback: Reprocesada 'tarea b',19337,Duración: 5
6,Rollback: Checkpoint Creado,19337,
6,Rollback: Reprocesada 'tarea a',19337,
6,Rollback: Reprocesada 'tarea b',19339,Duración: 2
6,Rollback Terminado,19339,
6,Recibida 'tarea a',19339,Evento T_E=19348
6,Checkpoint Creado,19339,
6,Procesada 'tarea a',19348,
6,Procesada 'tarea b' (Interna),19349,Duración: 1
